characterId,skillId,level
Lunatone,Rock throw,5
Lunatone,Tackle,1
Lunatone,Hypnosis,9
Lunatone,Rock polish,13
Lunatone,Psywave,17
Lunatone,Embargo,21
Lunatone,Rock slide,25
Lunatone,Cosmic power,29
Lunatone,Psychic,33
Lunatone,Heal block,37
Lunatone,Stone edge,41
Lunatone,Future sight,45
Lunatone,Explosion,49
Lunatone,Moonblast,50
Luvdisc,Aqua jet,0
Luvdisc,Aqua ring,46
Luvdisc,Brine,0
Luvdisc,Captivate,50
Luvdisc,Entrainment,0
Luvdisc,Heal pulse,0
Luvdisc,Mud sport,0
Luvdisc,Splash,0
Luvdisc,Supersonic,0
Luvdisc,Water sport,0
Luvdisc,Tackle,1
Luvdisc,Charm,4
Luvdisc,Water gun,7
Luvdisc,Agility,9
Luvdisc,Take down,14
Luvdisc,Lucky chant,17
Luvdisc,Water pulse,22
Luvdisc,Attract,27
Luvdisc,Flail,31
Luvdisc,Sweet kiss,37
Luvdisc,Hydro pump,40
Luvdisc,Safeguard,55
Luxio,Leer,5
Luxio,Tackle,1
Luxio,Charge,9
Luxio,Spark,13
Luxio,Bite,18
Luxio,Roar,23
Luxio,Swagger,28
Luxio,Thunder fang,33
Luxio,Crunch,38
Luxio,Scary face,43
Luxio,Discharge,48
Luxio,Wild charge,53
Luxray,Charge,9
Luxray,Electric terrain,67
Luxray,Leer,5
Luxray,Tackle,1
Luxray,Spark,13
Luxray,Bite,18
Luxray,Roar,23
Luxray,Swagger,28
Luxray,Thunder fang,35
Luxray,Crunch,42
Luxray,Scary face,49
Luxray,Discharge,56
Luxray,Wild charge,63
Machamp,Focus energy,7
Machamp,Karate chop,10
Machamp,Leer,1
Machamp,Low kick,1
Machamp,Wide guard,1
Machamp,Low sweep,13
Machamp,Foresight,19
Machamp,Seismic toss,22
Machamp,Revenge,25
Machamp,Vital throw,32
Machamp,Submission,36
Machamp,Wake up slap,40
Machamp,Cross chop,44
Machamp,Scary face,51
Machamp,Dynamic punch,55
Machoke,Focus energy,7
Machoke,Karate chop,10
Machoke,Leer,1
Machoke,Low kick,1
Machoke,Low sweep,13
Machoke,Foresight,19
Machoke,Seismic toss,22
Machoke,Revenge,25
Machoke,Vital throw,32
Machoke,Submission,36
Machoke,Wake up slap,40
Machoke,Cross chop,44
Machoke,Scary face,51
Machoke,Dynamic punch,55
Machop,Bullet punch,0
Machop,Close combat,0
Machop,Counter,0
Machop,Encore,0
Machop,Fire punch,0
Machop,Heavy slam,0
Machop,Ice punch,0
Machop,Knock off,0
Machop,Meditate,0
Machop,Power trick,0
Machop,Quick guard,0
Machop,Rolling kick,0
Machop,Smelling salts,0
Machop,Thunder punch,0
Machop,Tickle,0
Machop,Leer,1
Machop,Low kick,1
Machop,Focus energy,7
Machop,Karate chop,10
Machop,Low sweep,13
Machop,Foresight,19
Machop,Seismic toss,22
Machop,Revenge,25
Machop,Vital throw,31
Machop,Submission,34
Machop,Wake up slap,37
Machop,Cross chop,43
Machop,Scary face,46
Machop,Dynamic punch,49
Magby,Barrier,0
Magby,Belch,0
Magby,Belly drum,0
Magby,Cross chop,0
Magby,Dynamic punch,0
Magby,Flare blitz,0
Magby,Focus energy,0
Magby,Iron tail,0
Magby,Karate chop,0
Magby,Mach punch,0
Magby,Mega punch,0
Magby,Power swap,0
Magby,Screech,0
Magby,Thunder punch,0
Magby,Leer,1
Magby,Smog,1
Magby,Ember,5
Magby,Smokescreen,8
Magby,Feint attack,12
Magby,Fire spin,15
Magby,Clear smog,19
Magby,Flame burst,22
Magby,Confuse ray,26
Magby,Fire punch,29
Magby,Lava plume,33
Magby,Sunny day,36
Magby,Flamethrower,40
Magby,Fire blast,43
Magcargo,Earth power,67
Magcargo,Ember,5
Magcargo,Rock throw,10
Magcargo,Smog,1
Magcargo,Yawn,1
Magcargo,Harden,14
Magcargo,Recover,19
Magcargo,Flame burst,23
Magcargo,Ancient power,28
Magcargo,Amnesia,32
Magcargo,Lava plume,37
Magcargo,Shell smash,38
Magcargo,Rock slide,44
Magcargo,Body slam,52
Magcargo,Flamethrower,59
Magikarp,Splash,1
Magikarp,Tackle,15
Magikarp,Flail,30
Magmar,Ember,5
Magmar,Leer,1
Magmar,Smog,1
Magmar,Smokescreen,8
Magmar,Feint attack,12
Magmar,Fire spin,15
Magmar,Clear smog,19
Magmar,Flame burst,22
Magmar,Confuse ray,26
Magmar,Fire punch,29
Magmar,Lava plume,36
Magmar,Sunny day,42
Magmar,Flamethrower,49
Magmar,Fire blast,55
Magmortar,Ember,5
Magmortar,Leer,1
Magmortar,Smog,1
Magmortar,Smokescreen,8
Magmortar,Thunder punch,1
Magmortar,Feint attack,12
Magmortar,Fire spin,15
Magmortar,Clear smog,19
Magmortar,Flame burst,22
Magmortar,Confuse ray,26
Magmortar,Fire punch,29
Magmortar,Lava plume,36
Magmortar,Sunny day,42
Magmortar,Flamethrower,49
Magmortar,Fire blast,55
Magmortar,Hyper beam,62
Magnemite,Tackle,1
Magnemite,Supersonic,4
Magnemite,Thunder shock,7
Magnemite,Sonic boom,11
Magnemite,Thunder wave,15
Magnemite,Magnet bomb,18
Magnemite,Spark,21
Magnemite,Mirror shot,25
Magnemite,Metal sound,29
Magnemite,Electro ball,32
Magnemite,Flash cannon,35
Magnemite,Screech,39
Magnemite,Discharge,43
Magnemite,Lock on,46
Magnemite,Magnet rise,49
Magnemite,Gyro ball,53
Magnemite,Zap cannon,57
Magneton,Sonic boom,1
Magneton,Supersonic,4
Magneton,Tackle,1
Magneton,Thunder shock,7
Magneton,Tri attack,1
Magneton,Zap cannon,73
Magneton,Electric terrain,11
Magneton,Thunder wave,15
Magneton,Magnet bomb,18
Magneton,Spark,21
Magneton,Mirror shot,25
Magneton,Metal sound,29
Magneton,Electro ball,34
Magneton,Flash cannon,39
Magneton,Screech,45
Magneton,Discharge,51
Magneton,Lock on,56
Magneton,Magnet rise,62
Magneton,Gyro ball,67
Magnezone,Barrier,1
Magnezone,Magnetic flux,1
Magnezone,Mirror coat,1
Magnezone,Sonic boom,1
Magnezone,Supersonic,4
Magnezone,Tackle,1
Magnezone,Zap cannon,73
Magnezone,Thunder shock,7
Magnezone,Electric terrain,11
Magnezone,Thunder wave,15
Magnezone,Magnet bomb,18
Magnezone,Spark,21
Magnezone,Mirror shot,25
Magnezone,Metal sound,29
Magnezone,Electro ball,34
Magnezone,Flash cannon,39
Magnezone,Screech,45
Magnezone,Discharge,51
Magnezone,Lock on,56
Magnezone,Magnet rise,62
Magnezone,Gyro ball,67
Makuhita,Bullet punch,0
Makuhita,Chip away,0
Makuhita,Counter,0
Makuhita,Cross chop,0
Makuhita,Detect,0
Makuhita,Dynamic punch,0
Makuhita,Feint,0
Makuhita,Feint attack,0
Makuhita,Focus punch,0
Makuhita,Foresight,0
Makuhita,Helping hand,0
Makuhita,Revenge,0
Makuhita,Wake up slap,34
Makuhita,Wide guard,0
Makuhita,Focus energy,1
Makuhita,Tackle,1
Makuhita,Sand attack,4
Makuhita,Arm thrust,7
Makuhita,Vital throw,10
Makuhita,Fake out,13
Makuhita,Whirlwind,16
Makuhita,Knock off,19
Makuhita,Smelling salts,22
Makuhita,Belly drum,25
Makuhita,Force palm,28
Makuhita,Seismic toss,31
Makuhita,Endure,37
Makuhita,Close combat,40
Makuhita,Reversal,43
Makuhita,Heavy slam,46
Malamar,Constrict,1
Malamar,Peck,1
Malamar,Reversal,1
Malamar,Superpower,48
Malamar,Tackle,1
Malamar,Reflect,4
Malamar,Foul play,8
Malamar,Swagger,12
Malamar,Psywave,13
Malamar,Topsy turvy,15
Malamar,Hypnosis,18
Malamar,Psybeam,21
Malamar,Switcheroo,23
Malamar,Payback,27
Malamar,Light screen,31
Malamar,Pluck,35
Malamar,Psycho cut,39
Malamar,Slash,43
Malamar,Night slash,46
Mamoswine,Ancient power,1
Mamoswine,Mud sport,5
Mamoswine,Odor sleuth,1
Mamoswine,Peck,1
Mamoswine,Powder snow,8
Mamoswine,Scary face,58
Mamoswine,Mud slap,11
Mamoswine,Endure,14
Mamoswine,Mud bomb,18
Mamoswine,Hail,21
Mamoswine,Ice fang,24
Mamoswine,Take down,28
Mamoswine,Double hit,33
Mamoswine,Mist,37
Mamoswine,Thrash,41
Mamoswine,Earthquake,46
Mamoswine,Blizzard,52
Manaphy,Bubble,1
Manaphy,Tail glow,1
Manaphy,Water sport,1
Manaphy,Charm,9
Manaphy,Supersonic,16
Manaphy,Bubble beam,24
Manaphy,Acid armor,31
Manaphy,Whirlpool,39
Manaphy,Water pulse,46
Manaphy,Aqua ring,54
Manaphy,Dive,61
Manaphy,Rain dance,69
Manaphy,Heart swap,76
Mandibuzz,Bone rush,51
Mandibuzz,Brave bird,63
Mandibuzz,Fury attack,5
Mandibuzz,Gust,1
Mandibuzz,Leer,1
Mandibuzz,Mirror move,70
Mandibuzz,Pluck,10
Mandibuzz,Whirlwind,57
Mandibuzz,Nasty plot,14
Mandibuzz,Flatter,19
Mandibuzz,Feint attack,23
Mandibuzz,Punishment,28
Mandibuzz,Defog,32
Mandibuzz,Tailwind,37
Mandibuzz,Air slash,41
Mandibuzz,Dark pulse,46
Mandibuzz,Embargo,50
Manectric,Electric terrain,70
Manectric,Fire fang,1
Manectric,Howl,12
Manectric,Leer,9
Manectric,Tackle,1
Manectric,Thunder wave,4
Manectric,Quick attack,17
Manectric,Spark,20
Manectric,Odor sleuth,25
Manectric,Bite,30
Manectric,Thunder fang,37
Manectric,Roar,42
Manectric,Discharge,49
Manectric,Charge,54
Manectric,Wild charge,61
Manectric,Thunder,66
Mankey,Beat up,0
Mankey,Close combat,49
Mankey,Counter,0
Mankey,Encore,0
Mankey,Focus punch,0
Mankey,Foresight,0
Mankey,Meditate,0
Mankey,Night slash,0
Mankey,Revenge,0
Mankey,Reversal,0
Mankey,Sleep talk,0
Mankey,Smelling salts,0
Mankey,Covet,1
Mankey,Focus energy,1
Mankey,Leer,1
Mankey,Low kick,1
Mankey,Scratch,1
Mankey,Fury swipes,9
Mankey,Karate chop,13
Mankey,Seismic toss,17
Mankey,Screech,21
Mankey,Assurance,25
Mankey,Swagger,33
Mankey,Cross chop,37
Mankey,Thrash,41
Mankey,Punishment,45
Mankey,Final gambit,53
Mantine,Amnesia,0
Mantine,Haze,0
Mantine,Hydro pump,49
Mantine,Mirror coat,0
Mantine,Mud sport,0
Mantine,Slam,0
Mantine,Splash,0
Mantine,Twister,0
Mantine,Water sport,0
Mantine,Wide guard,23
Mantine,Bubble,1
Mantine,Bubble beam,7
Mantine,Bullet seed,1
Mantine,Psybeam,1
Mantine,Signal beam,1
Mantine,Supersonic,3
Mantine,Tackle,1
Mantine,Confuse ray,11
Mantine,Wing attack,14
Mantine,Headbutt,16
Mantine,Water pulse,19
Mantine,Take down,27
Mantine,Agility,32
Mantine,Air slash,36
Mantine,Aqua ring,39
Mantine,Bounce,46
Mantyke,Amnesia,0
Mantyke,Haze,0
Mantyke,Hydro pump,49
Mantyke,Mirror coat,0
Mantyke,Mud sport,0
Mantyke,Signal beam,0
Mantyke,Slam,0
Mantyke,Splash,0
Mantyke,Tailwind,0
Mantyke,Twister,0
Mantyke,Water sport,0
Mantyke,Wide guard,23
Mantyke,Bubble,1
Mantyke,Tackle,1
Mantyke,Supersonic,3
Mantyke,Bubble beam,7
Mantyke,Confuse ray,11
Mantyke,Wing attack,14
Mantyke,Headbutt,16
Mantyke,Water pulse,19
Mantyke,Take down,27
Mantyke,Agility,32
Mantyke,Air slash,36
Mantyke,Aqua ring,39
Mantyke,Bounce,46
Maractus,Bounce,0
Maractus,Bullet seed,0
Maractus,Grass whistle,0
Maractus,Grassy terrain,0
Maractus,Leech seed,0
Maractus,Seed bomb,0
Maractus,Spikes,0
Maractus,Wood hammer,0
Maractus,Worry seed,0
Maractus,Absorb,1
Maractus,After you,57
Maractus,Cotton guard,55
Maractus,Peck,1
Maractus,Sweet scent,3
Maractus,Growth,6
Maractus,Pin missile,10
Maractus,Mega drain,13
Maractus,Synthesis,15
Maractus,Cotton spore,18
Maractus,Needle arm,22
Maractus,Giga drain,26
Maractus,Acupressure,29
Maractus,Ingrain,33
Maractus,Petal dance,38
Maractus,Sucker punch,42
Maractus,Sunny day,45
Maractus,Petal blizzard,48
Maractus,Solar beam,50
Mareep,After you,0
Mareep,Agility,0
Mareep,Body slam,0
Mareep,Charge,15
Mareep,Eerie impulse,0
Mareep,Electric terrain,0
Mareep,Flatter,0
Mareep,Iron tail,0
Mareep,Odor sleuth,0
Mareep,Sand attack,0
Mareep,Screech,0
Mareep,Take down,18
Mareep,Growl,1
Mareep,Tackle,1
Mareep,Thunder wave,4
Mareep,Thunder shock,8
Mareep,Cotton spore,11
Mareep,Electro ball,22
Mareep,Confuse ray,25
Mareep,Power gem,29
Mareep,Discharge,32
Mareep,Cotton guard,36
Mareep,Signal beam,39
Mareep,Light screen,43
Mareep,Thunder,46
Marill,Amnesia,0
Marill,Aqua jet,0
Marill,Belly drum,0
Marill,Body slam,0
Marill,Camouflage,0
Marill,Future sight,0
Marill,Muddy water,0
Marill,Perish song,0
Marill,Present,0
Marill,Refresh,0
Marill,Superpower,37
Marill,Supersonic,0
Marill,Water sport,5
Marill,Tackle,1
Marill,Water gun,1
Marill,Tail whip,2
Marill,Bubble,7
Marill,Defense curl,10
Marill,Rollout,10
Marill,Bubble beam,13
Marill,Helping hand,16
Marill,Aqua tail,20
Marill,Double edge,23
Marill,Aqua ring,28
Marill,Rain dance,31
Marill,Hydro pump,40
Marill,Play rough,45
Marowak,Bone club,7
Marowak,Growl,1
Marowak,Headbutt,11
Marowak,Tail whip,3
Marowak,Leer,13
Marowak,Focus energy,17
Marowak,Bonemerang,21
Marowak,Rage,23
Marowak,False swipe,27
Marowak,Thrash,33
Marowak,Fling,37
Marowak,Bone rush,43
Marowak,Endeavor,49
Marowak,Double edge,53
Marowak,Retaliate,59
Marshtomp,Growl,1
Marshtomp,Mud slap,6
Marshtomp,Tackle,1
Marshtomp,Water gun,10
Marshtomp,Bide,15
Marshtomp,Mud shot,16
Marshtomp,Foresight,20
Marshtomp,Mud bomb,25
Marshtomp,Take down,31
Marshtomp,Muddy water,37
Marshtomp,Protect,42
Marshtomp,Earthquake,46
Marshtomp,Endeavor,53
Masquerain,Bubble,1
Masquerain,Bug buzz,61
Masquerain,Ominous wind,1
Masquerain,Quick attack,7
Masquerain,Quiver dance,68
Masquerain,Sweet scent,13
Masquerain,Water sport,19
Masquerain,Whirlwind,54
Masquerain,Gust,22
Masquerain,Scary face,26
Masquerain,Stun spore,33
Masquerain,Silver wind,40
Masquerain,Air slash,47
Mawile,Ancient power,0
Mawile,Captivate,0
Mawile,Fire fang,0
Mawile,Guard swap,0
Mawile,Ice fang,0
Mawile,Metal burst,0
Mawile,Misty terrain,0
Mawile,Poison fang,0
Mawile,Punishment,0
Mawile,Seismic toss,0
Mawile,Slam,0
Mawile,Sucker punch,46
Mawile,Thunder fang,0
Mawile,Tickle,0
Mawile,Astonish,1
Mawile,Fairy wind,1
Mawile,Growl,1
Mawile,Iron head,56
Mawile,Play rough,60
Mawile,Taunt,1
Mawile,Fake tears,6
Mawile,Bite,11
Mawile,Sweet scent,16
Mawile,Vice grip,21
Mawile,Feint attack,26
Mawile,Baton pass,31
Mawile,Crunch,36
Mawile,Iron defense,41
Mawile,Spit up,50
Mawile,Stockpile,50
Mawile,Swallow,50
Medicham,Bide,1
Medicham,Confusion,8
Medicham,Detect,11
Medicham,Fire punch,1
Medicham,Ice punch,1
Medicham,Meditate,4
Medicham,Thunder punch,1
Medicham,Zen headbutt,1
Medicham,Hidden power,15
Medicham,Mind reader,18
Medicham,Feint,22
Medicham,Calm mind,25
Medicham,Force palm,29
Medicham,High jump kick,32
Medicham,Psych up,36
Medicham,Acupressure,42
Medicham,Power trick,49
Medicham,Reversal,55
Medicham,Recover,62
Meditite,Baton pass,0
Meditite,Bullet punch,0
Meditite,Drain punch,0
Meditite,Dynamic punch,0
Meditite,Fake out,0
Meditite,Fire punch,0
Meditite,Foresight,0
Meditite,Guard swap,0
Meditite,Ice punch,0
Meditite,Power swap,0
Meditite,Psycho cut,0
Meditite,Quick guard,0
Meditite,Secret power,0
Meditite,Thunder punch,0
Meditite,Bide,1
Meditite,Meditate,4
Meditite,Confusion,8
Meditite,Detect,11
Meditite,Hidden power,15
Meditite,Mind reader,18
Meditite,Feint,22
Meditite,Calm mind,25
Meditite,Force palm,29
Meditite,High jump kick,32
Meditite,Psych up,36
Meditite,Acupressure,39
Meditite,Power trick,43
Meditite,Reversal,46
Meditite,Recover,50
Meganium,Growl,1
Meganium,Petal blizzard,70
Meganium,Poison powder,9
Meganium,Razor leaf,6
Meganium,Tackle,1
Meganium,Synthesis,12
Meganium,Reflect,18
Meganium,Magical leaf,22
Meganium,Natural gift,26
Meganium,Petal dance,32
Meganium,Sweet scent,34
Meganium,Light screen,40
Meganium,Body slam,46
Meganium,Safeguard,54
Meganium,Aromatherapy,60
Meganium,Solar beam,66
Meloetta,Round,1
Meloetta,Quick attack,6
Meloetta,Confusion,11
Meloetta,Sing,16
Meloetta,Teeter dance,21
Meloetta,Acrobatics,26
Meloetta,Psybeam,31
Meloetta,Echoed voice,36
Meloetta,U turn,43
Meloetta,Wake up slap,50
Meloetta,Psychic,57
Meloetta,Hyper voice,64
Meloetta,Role play,71
Meloetta,Close combat,78
Meloetta,Perish song,85
Meowstic,Leer,1
Meowstic,Magical leaf,1
Meowstic,Me first,1
Meowstic,Scratch,1
Meowstic,Stored power,53
Meowstic,Covet,5
Meowstic,Confusion,9
Meowstic,Light screen,13
Meowstic,Psybeam,17
Meowstic,Fake out,19
Meowstic,Disarming voice,22
Meowstic,Psyshock,25
Meowstic,Charge beam,28
Meowstic,Shadow ball,31
Meowstic,Extrasensory,35
Meowstic,Psychic,40
Meowstic,Role play,43
Meowstic,Signal beam,45
Meowstic,Sucker punch,48
Meowstic,Future sight,50
Meowth,Amnesia,0
Meowth,Assist,0
Meowth,Charm,0
Meowth,Flail,0
Meowth,Foul play,0
Meowth,Hypnosis,0
Meowth,Iron tail,0
Meowth,Last resort,0
Meowth,Odor sleuth,0
Meowth,Punishment,0
Meowth,Snatch,0
Meowth,Spite,0
Meowth,Tail whip,0
Meowth,Growl,1
Meowth,Scratch,1
Meowth,Bite,6
Meowth,Fake out,9
Meowth,Fury swipes,14
Meowth,Screech,17
Meowth,Feint attack,22
Meowth,Taunt,25
Meowth,Pay day,30
Meowth,Slash,33
Meowth,Nasty plot,38
Meowth,Assurance,41
Meowth,Captivate,46
Meowth,Night slash,49
Meowth,Feint,50
Mesprit,Confusion,1
Mesprit,Copycat,61
Mesprit,Healing wish,76
Mesprit,Natural gift,66
Mesprit,Rest,1
Mesprit,Imprison,6
Mesprit,Protect,16
Mesprit,Swift,21
Mesprit,Lucky chant,31
Mesprit,Future sight,36
Mesprit,Charm,46
Mesprit,Extrasensory,50
Metagross,Confusion,20
Metagross,Magnet rise,1
Metagross,Metal claw,20
Metagross,Take down,1
Metagross,Pursuit,23
Metagross,Miracle eye,26
Metagross,Zen headbutt,29
Metagross,Bullet punch,32
Metagross,Scary face,35
Metagross,Agility,38
Metagross,Psychic,41
Metagross,Meteor mash,44
Metagross,Hammer arm,45
Metagross,Iron defense,53
Metagross,Hyper beam,62
Metang,Confusion,20
Metang,Magnet rise,1
Metang,Metal claw,20
Metang,Take down,1
Metang,Pursuit,23
Metang,Miracle eye,26
Metang,Zen headbutt,29
Metang,Bullet punch,32
Metang,Scary face,35
Metang,Agility,38
Metang,Psychic,41
Metang,Meteor mash,44
Metang,Iron defense,47
Metang,Hyper beam,50
Metapod,Harden,7
Mew,Pound,1
Mew,Reflect type,1
Mew,Transform,1
Mew,Mega punch,10
Mew,Metronome,20
Mew,Psychic,30
Mew,Barrier,40
Mew,Ancient power,50
Mew,Amnesia,60
Mew,Me first,70
Mew,Baton pass,80
Mew,Nasty plot,90
Mew,Aura sphere,100
Mewtwo,Confusion,1
Mewtwo,Disable,1
Mewtwo,Safeguard,1
Mewtwo,Swift,8
Mewtwo,Future sight,15
Mewtwo,Psych up,22
Mewtwo,Miracle eye,29
Mewtwo,Psycho cut,36
Mewtwo,Guard swap,43
Mewtwo,Power swap,43
Mewtwo,Recover,50
Mewtwo,Psychic,57
Mewtwo,Barrier,64
Mewtwo,Aura sphere,70
Mewtwo,Amnesia,79
Mewtwo,Mist,86
Mewtwo,Me first,93
Mewtwo,Psystrike,100
Mienfoo,Ally switch,0
Mienfoo,Baton pass,0
Mienfoo,Endure,0
Mienfoo,Feint,0
Mienfoo,Knock off,0
Mienfoo,Low kick,0
Mienfoo,Me first,0
Mienfoo,Smelling salts,0
Mienfoo,Vital throw,0
Mienfoo,Pound,1
Mienfoo,Meditate,5
Mienfoo,Detect,9
Mienfoo,Fake out,13
Mienfoo,Double slap,17
Mienfoo,Swift,21
Mienfoo,Calm mind,25
Mienfoo,Force palm,29
Mienfoo,Drain punch,33
Mienfoo,Jump kick,37
Mienfoo,U turn,41
Mienfoo,Quick guard,45
Mienfoo,Bounce,49
Mienfoo,High jump kick,50
Mienfoo,Reversal,57
Mienfoo,Aura sphere,61
Mienshao,Aura sphere,70
Mienshao,Detect,9
Mienshao,Fake out,13
Mienshao,Meditate,5
Mienshao,Pound,1
Mienshao,Reversal,63
Mienshao,Double slap,17
Mienshao,Swift,21
Mienshao,Calm mind,25
Mienshao,Force palm,29
Mienshao,Drain punch,33
Mienshao,Jump kick,37
Mienshao,U turn,41
Mienshao,Wide guard,45
Mienshao,Bounce,49
Mienshao,High jump kick,56
Mightyena,Bite,13
Mightyena,Crunch,65
Mightyena,Howl,5
Mightyena,Sand attack,9
Mightyena,Tackle,1
Mightyena,Odor sleuth,17
Mightyena,Roar,22
Mightyena,Swagger,27
Mightyena,Assurance,32
Mightyena,Scary face,37
Mightyena,Taunt,42
Mightyena,Embargo,47
Mightyena,Take down,52
Mightyena,Thief,57
Mightyena,Sucker punch,62
Milotic,Water gun,1
Milotic,Wrap,1
Milotic,Water sport,5
Milotic,Refresh,9
Milotic,Water pulse,13
Milotic,Twister,17
Milotic,Recover,21
Milotic,Captivate,25
Milotic,Aqua tail,29
Milotic,Rain dance,33
Milotic,Hydro pump,37
Milotic,Attract,41
Milotic,Safeguard,45
Milotic,Aqua ring,49
Miltank,Belch,0
Miltank,Curse,0
Miltank,Dizzy punch,0
Miltank,Double edge,0
Miltank,Endure,0
Miltank,Hammer arm,0
Miltank,Heart stamp,0
Miltank,Helping hand,0
Miltank,Natural gift,0
Miltank,Present,0
Miltank,Punishment,0
Miltank,Reversal,0
Miltank,Seismic toss,0
Miltank,Sleep talk,0
Miltank,Tackle,1
Miltank,Growl,3
Miltank,Defense curl,5
Miltank,Stomp,8
Miltank,Milk drink,11
Miltank,Bide,15
Miltank,Rollout,19
Miltank,Body slam,24
Miltank,Zen headbutt,29
Miltank,Captivate,35
Miltank,Gyro ball,41
Miltank,Heal bell,48
Miltank,Wake up slap,50
Mime,Charm,0
Mime,Confuse ray,0
Mime,Fake out,0
Mime,Future sight,0
Mime,Healing wish,0
Mime,Hypnosis,0
Mime,Icy wind,0
Mime,Magic room,0
Mime,Mimic,15
Mime,Nasty plot,0
Mime,Power split,0
Mime,Teeter dance,0
Mime,Trick,36
Mime,Wake up slap,0
Mime,Barrier,1
Mime,Confusion,1
Mime,Tickle,1
Mime,Copycat,4
Mime,Meditate,8
Mime,Double slap,11
Mime,Encore,18
Mime,Light screen,22
Mime,Reflect,22
Mime,Psybeam,25
Mime,Substitute,29
Mime,Recycle,32
Mime,Psychic,39
Mime,Role play,43
Mime,Baton pass,46
Mime,Safeguard,50
Minccino,Aqua tail,0
Minccino,Endure,0
Minccino,Fake tears,0
Minccino,Flail,0
Minccino,Iron tail,0
Minccino,Knock off,0
Minccino,Mud slap,0
Minccino,Sleep talk,0
Minccino,Tail whip,0
Minccino,Pound,1
Minccino,Baby doll eyes,3
Minccino,Helping hand,7
Minccino,Tickle,9
Minccino,Double slap,13
Minccino,Encore,15
Minccino,Swift,19
Minccino,Sing,21
Minccino,Tail slap,25
Minccino,Charm,27
Minccino,Wake up slap,31
Minccino,Echoed voice,33
Minccino,Slam,37
Minccino,Captivate,39
Minccino,Hyper voice,43
Minccino,Last resort,45
Minccino,After you,49
Minun,Discharge,0
Minun,Lucky chant,0
Minun,Sing,0
Minun,Sweet kiss,0
Minun,Wish,0
Minun,Entrainment,63
Minun,Growl,1
Minun,Nasty plot,56
Minun,Nuzzle,1
Minun,Play nice,1
Minun,Thunder wave,3
Minun,Quick attack,7
Minun,Helping hand,10
Minun,Spark,15
Minun,Encore,17
Minun,Charm,21
Minun,Copycat,24
Minun,Electro ball,29
Minun,Swift,31
Minun,Fake tears,35
Minun,Charge,38
Minun,Thunder,42
Minun,Baton pass,44
Minun,Agility,48
Minun,Trump card,51
Misdreavus,Curse,0
Misdreavus,Destiny bond,0
Misdreavus,Imprison,0
Misdreavus,Me first,0
Misdreavus,Memento,0
Misdreavus,Nasty plot,0
Misdreavus,Ominous wind,0
Misdreavus,Screech,0
Misdreavus,Shadow sneak,0
Misdreavus,Skill swap,0
Misdreavus,Spite,5
Misdreavus,Sucker punch,0
Misdreavus,Wonder room,0
Misdreavus,Growl,1
Misdreavus,Psywave,1
Misdreavus,Astonish,10
Misdreavus,Confuse ray,14
Misdreavus,Mean look,19
Misdreavus,Hex,23
Misdreavus,Psybeam,28
Misdreavus,Pain split,32
Misdreavus,Payback,37
Misdreavus,Shadow ball,41
Misdreavus,Perish song,46
Misdreavus,Grudge,50
Misdreavus,Power gem,55
Mismagius,Astonish,1
Mismagius,Growl,1
Mismagius,Lucky chant,1
Mismagius,Magical leaf,1
Mismagius,Phantom force,1
Mismagius,Power gem,1
Mismagius,Psywave,1
Mismagius,Spite,1
Moltres,Ember,1
Moltres,Heat wave,64
Moltres,Hurricane,92
Moltres,Roost,85
Moltres,Sky attack,78
Moltres,Wing attack,1
Moltres,Fire spin,8
Moltres,Agility,15
Moltres,Endure,22
Moltres,Ancient power,29
Moltres,Flamethrower,36
Moltres,Safeguard,43
Moltres,Air slash,50
Moltres,Sunny day,57
Moltres,Solar beam,71
Monferno,Ember,7
Monferno,Leer,1
Monferno,Scratch,1
Monferno,Taunt,9
Monferno,Mach punch,14
Monferno,Fury swipes,16
Monferno,Flame wheel,19
Monferno,Feint,26
Monferno,Torment,29
Monferno,Close combat,36
Monferno,Fire spin,39
Monferno,Acrobatics,46
Monferno,Slack off,49
Monferno,Flare blitz,56
Mothim,Tackle,1
Mothim,Protect,10
Mothim,Bug bite,15
Mothim,Hidden power,20
Mothim,Confusion,23
Mothim,Gust,26
Mothim,Poison powder,29
Mothim,Psybeam,32
Mothim,Camouflage,35
Mothim,Silver wind,38
Mothim,Air slash,41
Mothim,Psychic,44
Mothim,Bug buzz,47
Mothim,Quiver dance,50
Mr,Confuse ray,0
Mr,Fake out,0
Mr,Future sight,0
Mr,Hypnosis,0
Mr,Icy wind,0
Mr,Magic room,0
Mr,Mimic,15
Mr,Nasty plot,0
Mr,Power split,0
Mr,Teeter dance,0
Mr,Trick,36
Mr,Wake up slap,0
Mr,Barrier,1
Mr,Confusion,1
Mr,Guard swap,1
Mr,Magical leaf,1
Mr,Misty terrain,1
Mr,Power swap,1
Mr,Quick guard,1
Mr,Wide guard,1
Mr,Copycat,4
Mr,Meditate,8
Mr,Double slap,11
Mr,Psywave,15
Mr,Encore,18
Mr,Light screen,22
Mr,Reflect,22
Mr,Psybeam,25
Mr,Substitute,29
Mr,Recycle,32
Mr,Psychic,39
Mr,Role play,43
Mr,Baton pass,46
Mr,Safeguard,50
Mudkip,Ancient power,0
Mudkip,Avalanche,0
Mudkip,Barrier,0
Mudkip,Bite,0
